Name_encoded,Location_encoded,Miles_Driven,Fuel_Type_int,Transmision_int,Owner_Type_int,Mileage_mpg,Engine_CC,Power,Seats,Price_USD
1110,6,44117.341,0.0,1,,58.80364575,1248.0,74.0,5.0,5751.5
385,10,30462.091904,1.0,1,,42.33862494,1198.0,86.0,5.0,2755.93
566,9,6692.16567,1.0,1,,42.33862494,1197.0,82.0,5.0,5691.59
1595,10,44738.712,0.0,1,,51.74720826,1248.0,74.0,5.0,5991.15
519,6,56544.761,1.0,1,,49.39506243,814.0,55.0,5.0,2995.58
686,9,8699.194,1.0,1,,42.33862494,1197.0,81.0,5.0,7129.47
1789,4,29825.808,0.0,0,,21.16931247,1984.0,181.0,5.0,19171.68
254,4,46687.331456,0.0,1,,51.74720826,1498.0,89.0,5.0,7369.11
1044,5,20194.5575,1.0,1,,49.39506243,1197.0,85.0,5.0,4852.83
693,5,58719.5595,0.0,1,,49.39506243,1396.0,90.0,5.0,3714.51
1003,5,21685.8479,1.0,1,,51.74720826,1197.0,81.0,5.0,6578.28
1360,3,26346.130400000002,1.0,0,,18.81716664,4806.0,394.0,4.0,51416.05
1112,6,31068.55,0.0,1,,39.98647911,1248.0,75.0,5.0,6829.91
383,8,21747.985,1.0,1,,44.69077077,1198.0,86.0,5.0,3414.96
168,1,22990.727,1.0,1,,42.33862494,1199.0,79.0,5.0,2815.84
510,3,20385.318397,1.0,0,,30.57789579,1591.0,121.0,5.0,17685.87
424,10,73943.149,1.0,1,,39.98647911,1497.0,78.0,5.0,2696.02
1041,9,7456.452,1.0,1,,42.33862494,1197.0,85.0,5.0,4373.54
242,4,29034.802717,0.0,1,,51.74720826,1498.0,98.0,5.0,8687.17
73,5,45568.863656,0.0,0,,30.57789579,1995.0,170.0,5.0,12809.08
606,9,5592.339,1.0,1,,39.98647911,1591.0,121.0,5.0,6590.26
1682,2,149129.04,0.0,1,,28.22574996,2494.0,102.0,8.0,6110.97
1141,9,15796.493562,1.0,1,,51.74720826,998.0,67.0,5.0,3894.25
1014,9,8699.194,0.0,1,,58.80364575,1248.0,88.0,7.0,11083.63
932,5,41010.486,1.0,1,,44.69077077,796.0,46.0,5.0,2036.99
915,7,34376.729204,1.0,1,,44.69077077,998.0,66.0,5.0,3438.92
146,1,55923.39,0.0,0,,25.87360413,2993.0,235.0,5.0,21268.58
805,8,26718.953,1.0,1,,42.33862494,1198.0,82.0,5.0,5392.04
669,1,36339.640193,1.0,0,,44.69077077,1197.0,80.0,5.0,3534.78
454,10,57787.503000000004,1.0,0,,28.22574996,1799.0,130.0,5.0,3115.4
674,5,31068.55,1.0,1,,47.0429166,1197.0,78.0,5.0,3594.69
1262,0,48849.702536,0.0,0,,32.93004162,2143.0,170.0,5.0,18572.56
1640,10,22990.727,1.0,1,,39.98647911,1496.0,88.0,5.0,3355.04
404,8,34051.752171,1.0,1,,39.98647911,1497.0,118.0,5.0,2995.58
1085,1,18019.759000000002,0.0,1,,54.09935409,1248.0,74.0,5.0,6889.82
1114,10,42253.228,1.0,1,,51.74720826,1197.0,81.0,5.0,3355.04
602,8,36039.518000000004,1.0,1,,39.98647911,1591.0,121.0,5.0,5499.88
1043,10,39947.94159,0.0,1,,54.09935409,1248.0,73.0,5.0,4373.54
1667,9,19262.501,0.0,1,,30.57789579,2982.0,168.0,7.0,23784.87
757,10,9966.169469,0.0,1,,39.98647911,1956.0,170.0,5.0,22167.26
721,5,12340.42806,1.0,1,,42.33862494,1197.0,81.0,5.0,8327.7
1561,6,46845.781061,0.0,1,,30.57789579,2179.0,138.0,7.0,4493.36
1080,6,48466.938,0.0,1,,44.69077077,1248.0,73.0,5.0,2755.93
1534,8,48466.938,0.0,1,,58.80364575,1396.0,69.0,5.0,2755.93
1097,5,32311.292,0.0,1,,65.86008324,1248.0,74.0,5.0,7129.47
962,8,18641.13,1.0,0,,54.09935409,998.0,67.0,5.0,4181.82
107,3,11963.877234,0.0,0,,32.93004162,2993.0,258.0,5.0,57155.57
1745,3,18424.271521,1.0,1,,37.63433328,1198.0,74.0,5.0,7704.62
1568,1,49709.68,0.0,1,,30.57789579,2179.0,138.0,7.0,5392.04
1294,8,1846.093241,1.0,0,,30.57789579,1598.0,181.0,4.0,47629.64
325,8,13297.3394,1.0,1,,35.28218745,1196.0,70.0,5.0,4792.92
428,0,47845.567,0.0,1,,61.15579158,1498.0,98.0,5.0,8363.65
587,4,49709.68,0.0,1,,28.22574996,1991.0,112.0,7.0,2096.9
1420,4,50800.186105,0.0,1,,47.0429166,1968.0,108.0,5.0,5691.59
1662,5,61884.202003,0.0,1,,25.87360413,2982.0,171.0,7.0,28158.4
603,5,24724.973461,0.0,1,,51.74720826,1582.0,126.0,5.0,8974.74
887,5,70214.923,0.0,1,,35.28218745,2179.0,140.0,7.0,13000.8
1395,9,14912.904,1.0,1,,58.80364575,799.0,53.0,5.0,4193.8
718,1,24233.469,1.0,1,,42.33862494,1197.0,81.0,5.0,7548.85
418,1,22990.727,1.0,0,,35.28218745,1497.0,116.0,5.0,8088.05
266,3,37970.739068,0.0,0,,23.5214583,3198.0,197.0,7.0,34604.88
1483,7,38306.279408,1.0,0,,30.57789579,1798.0,157.0,5.0,17050.81
83,9,22990.727,0.0,0,,51.74720826,1995.0,190.0,5.0,17973.45
1039,6,40389.115,0.0,1,,54.09935409,1248.0,73.0,5.0,4493.36
1662,6,91968.500339,0.0,1,,25.87360413,2982.0,171.0,7.0,15277.43
1107,9,32933.284371,1.0,1,,37.63433328,1298.0,88.0,5.0,2336.55
1587,9,13884.534995,1.0,1,,47.0429166,1199.0,84.0,5.0,5931.24
437,4,31068.55,1.0,0,,42.33862494,1497.0,117.0,5.0,9885.4
73,5,29939.518893,0.0,0,,30.57789579,1995.0,170.0,5.0,25150.85
1196,5,57787.503000000004,0.0,0,,32.93004162,2143.0,203.0,5.0,20969.03
1109,7,33243.3485,0.0,1,,65.86008324,1248.0,74.0,5.0,6422.51
1016,4,10926.809035,1.0,1,,37.63433328,1373.0,93.0,7.0,7608.76
610,8,22509.785846,1.0,1,,39.98647911,1591.0,121.0,5.0,3534.78
770,3,16092.887529,0.0,0,,28.22574996,2179.0,147.0,5.0,66741.41
575,8,37387.89307,1.0,1,,0.0,1086.0,62.0,5.0,1377.96
1263,5,6959.3552,0.0,0,,44.69077077,2143.0,167.0,5.0,44933.62
667,7,30475.140695000002,1.0,1,,47.0429166,1197.0,78.0,5.0,4876.8
1751,8,27961.695,0.0,1,,51.74720826,1199.0,73.0,5.0,3582.71
1130,4,24854.84,0.0,1,,56.45149992,1248.0,88.0,5.0,9466.02
1376,9,22742.1786,0.0,1,,44.69077077,1461.0,83.0,5.0,8974.74
1512,6,72700.407,0.0,1,,42.33862494,1248.0,75.0,5.0,1318.05
1221,4,9941.936,0.0,0,,25.87360413,2987.0,254.0,7.0,67100.88
644,9,31068.55,0.0,1,,58.80364575,1186.0,73.0,5.0,4193.8
623,5,93205.65,0.0,1,,42.33862494,1493.0,110.0,5.0,3594.69
606,9,6835.081,1.0,1,,39.98647911,1591.0,121.0,5.0,7309.2
326,1,63389.783936,1.0,1,,35.28218745,1196.0,70.0,5.0,2696.02
1111,2,23612.098,0.0,1,,58.80364575,1248.0,74.0,5.0,7129.47
1401,5,44422.434161,0.0,1,,54.09935409,1461.0,63.0,5.0,5931.24
1745,1,28803.031334,1.0,1,,37.63433328,1198.0,74.0,5.0,6578.28
78,4,54059.277,0.0,0,,51.74720826,1995.0,190.0,5.0,7992.19
1462,0,12902.768815,1.0,1,,35.28218745,1598.0,103.0,5.0,7488.94
57,3,31737.145196,0.0,0,,28.22574996,2967.0,241.0,7.0,41794.26
985,6,52247.980535,0.0,1,,61.15579158,1248.0,88.0,5.0,8267.79
429,8,34175.405,0.0,1,,58.80364575,1498.0,98.0,5.0,7177.4
1200,9,45360.083,1.0,0,,23.5214583,3498.0,272.0,5.0,12461.59
29,10,31069.171371,0.0,0,,32.93004162,2967.0,241.0,5.0,34748.67
905,3,57890.650586,0.0,1,,32.93004162,2179.0,118.0,7.0,7009.65
406,7,61877.988293,1.0,0,,28.22574996,1493.0,100.0,5.0,2648.09
1065,9,44738.712,1.0,1,,35.28218745,1586.0,103.0,5.0,2875.75
1623,10,43495.97,1.0,1,,32.93004162,1798.0,138.0,5.0,3594.69
1784,10,37903.631,1.0,0,,32.93004162,1598.0,103.0,5.0,4493.36
519,10,41327.38521,1.0,1,,49.39506243,814.0,55.0,5.0,3534.78
1422,5,52233.689002,0.0,1,,47.0429166,1968.0,108.0,5.0,6949.73
1109,5,50206.155429,0.0,1,,51.74720826,1248.0,74.0,5.0,5871.33
1615,8,3106.855,1.0,0,,32.93004162,1798.0,138.0,5.0,20310.0
1678,5,57166.132,0.0,1,,28.22574996,2494.0,100.0,8.0,14977.88
1584,5,32932.663,0.0,1,,63.50793741,1047.0,69.0,5.0,5991.15
1463,9,24744.235962,1.0,1,,35.28218745,1598.0,103.0,5.0,5607.72
266,9,18019.759000000002,0.0,0,,23.5214583,3198.0,197.0,7.0,35707.25
1394,7,15045.877394000001,1.0,1,,58.80364575,799.0,53.0,5.0,4145.88
689,10,46602.825,0.0,1,,54.09935409,1396.0,90.0,5.0,4792.92
1418,2,47979.783136,0.0,1,,39.98647911,1896.0,106.0,5.0,5392.04
1621,7,46161.65159,0.0,1,,49.39506243,1364.0,87.0,5.0,7033.61
851,4,37903.631,0.0,1,,35.28218745,2179.0,120.0,8.0,11383.18
48,2,27340.324,0.0,0,,32.93004162,1968.0,174.0,5.0,38942.48
180,3,46006.930211,0.0,1,,42.33862494,1248.0,73.0,8.0,4649.13
73,3,53342.214866,0.0,0,,51.74720826,1995.0,190.0,5.0,15672.85
1328,4,32311.292,0.0,1,,49.39506243,1461.0,84.0,5.0,4193.8
344,9,29204.437,1.0,1,,28.22574996,2354.0,177.0,5.0,4193.8
615,1,44744.92571,0.0,1,,37.63433328,1493.0,110.0,5.0,5332.12
1034,6,9320.565,1.0,1,,37.63433328,796.0,34.0,8.0,2815.84
440,8,298258.08,1.0,1,,39.98647911,1497.0,117.0,5.0,5991.15
37,8,15360.29112,0.0,0,,0.0,2967.0,241.0,5.0,33550.44
282,2,46602.825,1.0,1,,37.63433328,1388.0,68.0,5.0,2396.46
687,9,35418.147,0.0,1,,51.74720826,1396.0,88.0,5.0,7608.76
1214,7,25511.629147,0.0,0,,30.57789579,2143.0,201.0,5.0,29512.4
243,2,12427.42,0.0,1,,51.74720826,1498.0,98.0,5.0,9466.02
682,9,32534.364189,1.0,1,,42.33862494,1197.0,80.0,5.0,3894.25
441,4,10563.307,1.0,1,,39.98647911,1497.0,117.0,5.0,9885.4
1317,8,24234.711742,0.0,1,,54.09935409,1461.0,63.0,5.0,3414.96
318,10,80769.530806,0.0,1,,47.0429166,1399.0,68.0,5.0,3834.34
1321,8,27961.695,1.0,1,,42.33862494,1198.0,75.0,5.0,2096.9
344,0,50953.664742,1.0,1,,28.22574996,2354.0,177.0,5.0,6889.82
1483,9,41631.857,1.0,0,,30.57789579,1798.0,157.0,5.0,5631.68
1032,5,13210.34746,1.0,1,,32.93004162,796.0,35.0,5.0,3474.87
731,0,34400.341302,0.0,1,,49.39506243,1396.0,88.0,5.0,5092.48
500,2,8077.823,0.0,0,,39.98647911,1582.0,126.0,5.0,17374.34
1110,7,28412.188975,0.0,1,,58.80364575,1248.0,74.0,5.0,6398.55
1098,6,65243.955,0.0,1,,58.80364575,1248.0,74.0,5.0,4613.19
1679,5,96968.672776,0.0,1,,28.22574996,2494.0,102.0,8.0,10184.96
637,9,83885.085,0.0,1,,56.45149992,1120.0,71.0,5.0,5032.57
1010,4,41631.857,0.0,1,,47.0429166,1248.0,88.0,7.0,8088.05
267,6,55923.39,0.0,0,,23.5214583,3198.0,197.0,7.0,31153.98
696,3,20039.836121,0.0,1,,51.74720826,1396.0,88.0,5.0,10316.76
1165,9,29204.437,1.0,1,,44.69077077,998.0,67.0,5.0,1749.42
1043,9,46794.207268,0.0,1,,49.39506243,1248.0,73.0,5.0,3355.04
410,9,36039.518000000004,1.0,1,,39.98647911,1497.0,118.0,5.0,6554.32
1096,9,37282.26,1.0,1,,39.98647911,1298.0,85.0,5.0,2935.66
132,5,27961.695,0.0,0,,39.98647911,1995.0,184.0,5.0,25761.94
1538,9,25597.378345,1.0,1,,35.28218745,1368.0,90.0,5.0,1653.56
883,2,55302.019,0.0,1,,37.63433328,2179.0,140.0,7.0,16176.1
676,1,37599.15921,1.0,0,,37.63433328,1197.0,78.0,5.0,3714.51
950,9,5281.6535,1.0,1,,49.39506243,1197.0,83.0,5.0,6578.28
1134,7,22357.549951,0.0,1,,56.45149992,1248.0,88.0,5.0,11395.17
326,9,14385.981392,1.0,1,,35.28218745,1196.0,70.0,5.0,2863.77
1786,9,38232.336259,1.0,0,,42.33862494,1197.0,103.0,5.0,6770.0
893,0,56915.098116,0.0,1,,32.93004162,2489.0,93.0,7.0,2216.73
1356,7,8884.362558,1.0,0,,30.57789579,2995.0,340.0,5.0,2420.42
1087,5,51776.981317,0.0,1,,44.69077077,1248.0,73.0,5.0,6949.73
1746,5,14202.676947,1.0,1,,37.63433328,1199.0,74.0,5.0,8267.79
610,2,21511.86402,1.0,1,,39.98647911,1591.0,121.0,5.0,6410.53
661,1,34796.776,1.0,1,,44.69077077,1086.0,68.0,5.0,3414.96
1215,2,50331.051,0.0,0,,30.57789579,2143.0,204.0,5.0,27259.73
1169,6,59123.45065,1.0,1,,39.98647911,993.0,60.0,5.0,539.2
672,3,20366.055896,1.0,1,,47.0429166,1197.0,78.0,5.0,5559.79
359,3,32054.665777000002,0.0,1,,58.80364575,1498.0,98.0,5.0,6314.67
1573,6,22369.356,0.0,1,,32.93004162,2179.0,148.0,7.0,11982.3
377,9,13670.162,1.0,1,,42.33862494,1198.0,86.0,5.0,4733.01
715,7,19109.643734,1.0,1,,39.98647911,1197.0,80.0,5.0,4050.02
1731,3,23058.456439,1.0,1,,32.93004162,1390.0,120.0,5.0,20130.26
476,8,27961.695,1.0,1,,37.63433328,1198.0,88.0,5.0,2384.48
566,3,20681.712364,1.0,1,,42.33862494,1197.0,82.0,5.0,6997.66
750,3,34246.862665,0.0,0,,32.93004162,2993.0,270.0,5.0,43316.01
747,8,11184.678,0.0,0,,37.63433328,2179.0,187.0,5.0,30794.51
890,3,81269.11309,0.0,1,,37.63433328,2179.0,140.0,7.0,11071.65
1053,4,10319.108197,0.0,1,,51.74720826,1598.0,118.0,5.0,9166.46
8,3,20011.253055,0.0,0,,39.98647911,1968.0,174.0,5.0,30327.2
1370,4,41631.857,0.0,1,,44.69077077,1461.0,108.0,5.0,5691.59
1088,3,35838.193796,1.0,1,,44.69077077,1197.0,85.0,5.0,8016.16
1762,9,25476.211,1.0,1,,37.63433328,1198.0,73.0,5.0,3714.51
1031,6,40389.115,1.0,1,,44.69077077,796.0,35.0,8.0,1857.26
548,3,7551.521763,1.0,0,,42.33862494,1197.0,81.0,5.0,8195.89
1555,5,10445.24651,1.0,1,,58.80364575,624.0,37.0,4.0,1917.17
16,7,38040.953991,1.0,0,,39.98647911,1395.0,147.0,5.0,26037.54
1745,9,13670.162,1.0,1,,37.63433328,1198.0,74.0,5.0,5691.59
919,2,39590.031894,1.0,1,,51.74720826,796.0,47.0,5.0,2935.66
1288,7,9231.708947000001,0.0,0,,47.0429166,1496.0,113.0,5.0,37804.16
22,4,42874.599,0.0,0,,35.28218745,1968.0,140.0,5.0,12281.86
271,3,9101.842408,0.0,1,,28.22574996,2198.0,158.0,7.0,32783.57
257,5,62137.1,1.0,1,,35.28218745,1499.0,110.0,5.0,7788.5
563,6,13670.162,1.0,1,,42.33862494,1197.0,82.0,5.0,5092.48
190,9,6213.71,1.0,1,,42.33862494,1199.0,82.0,5.0,6590.26
1081,8,66486.697,1.0,1,,47.0429166,1197.0,83.0,5.0,4792.92
1599,7,29948.839458,1.0,1,,39.98647911,1193.0,88.0,5.0,5571.77
1258,4,9320.565,0.0,0,,44.69077077,2143.0,170.0,5.0,34149.56
174,3,49755.040083,0.0,1,,39.98647911,1998.0,163.0,5.0,8519.42
1043,5,53057.626948,0.0,1,,49.39506243,1248.0,73.0,5.0,4673.1
551,6,9134.1537,1.0,1,,42.33862494,1197.0,81.0,5.0,6710.09
1000,10,93205.65,0.0,1,,65.86008324,1248.0,73.0,5.0,2696.02
603,8,21744.256774,0.0,1,,51.74720826,1582.0,126.0,5.0,4673.1
750,3,51285.476856,0.0,0,,32.93004162,2993.0,270.0,5.0,34305.32
1483,4,50952.422,1.0,0,,30.57789579,1798.0,157.0,5.0,8687.17
1141,10,32311.292,1.0,1,,42.33862494,998.0,67.0,5.0,2396.46
1760,9,12427.42,1.0,1,,37.63433328,1198.0,73.0,5.0,4193.8
458,5,34175.405,1.0,1,,32.93004162,1799.0,130.0,5.0,5991.15
1149,2,32311.292,1.0,1,,51.74720826,998.0,67.0,5.0,4133.89
1085,8,26895.422364000002,0.0,1,,54.09935409,1248.0,74.0,5.0,5392.04
510,3,14835.232625,1.0,0,,30.57789579,1591.0,121.0,5.0,17206.58
553,1,32228.028286,1.0,1,,42.33862494,1197.0,82.0,5.0,6590.26
1318,9,42874.599,0.0,1,,54.09935409,1461.0,63.0,5.0,3594.69
546,3,39014.642348,1.0,1,,42.33862494,1197.0,81.0,5.0,7285.24
1776,2,93205.65,0.0,1,,47.0429166,1598.0,103.0,5.0,5991.15
1664,7,29556.132986,0.0,0,,28.22574996,2982.0,168.0,7.0,24264.16
1708,10,12613.8313,0.0,0,,25.87360413,2755.0,171.0,7.0,21568.14
1176,10,30012.2193,0.0,0,,47.0429166,2143.0,107.0,5.0,20969.03
515,10,18641.13,1.0,1,,49.39506243,814.0,55.0,5.0,2516.28
528,1,22369.356,0.0,1,,51.74720826,1582.0,126.0,5.0,8986.72
1286,7,17175.315811,0.0,0,,47.0429166,1496.0,113.0,4.0,29680.16
1366,1,37282.26,0.0,1,,44.69077077,1461.0,108.0,5.0,10364.69
266,2,5592.339,0.0,0,,23.5214583,3198.0,197.0,7.0,42537.16
1627,4,37748.28825,1.0,1,,32.93004162,1798.0,138.0,5.0,12581.42
888,4,5592.339,0.0,1,,32.93004162,2179.0,155.0,7.0,15576.99
125,8,25538.3481,0.0,0,,37.63433328,2993.0,261.0,5.0,31753.1
1140,0,37282.26,1.0,1,,39.98647911,1061.0,64.0,5.0,1677.52
440,7,23875.559304,1.0,1,,39.98647911,1497.0,117.0,5.0,8998.71
1109,4,31068.55,0.0,1,,51.74720826,1248.0,74.0,5.0,5152.39
447,9,11806.049,1.0,0,,42.33862494,1497.0,117.0,5.0,10724.16
1014,7,36495.604314000004,0.0,1,,47.0429166,1248.0,88.0,7.0,8279.77
1370,3,40548.807347,0.0,1,,44.69077077,1461.0,108.0,5.0,11682.74
1087,6,80778.23,0.0,1,,44.69077077,1248.0,73.0,5.0,4792.92
1043,5,49088.309,0.0,1,,54.09935409,1248.0,73.0,5.0,4373.54
891,2,48466.938,0.0,1,,35.28218745,2179.0,140.0,7.0,12880.97
383,7,30529.821343,1.0,1,,44.69077077,1198.0,86.0,5.0,5404.02
1239,3,14147.996299,0.0,0,,0.0,2987.0,165.0,5.0,58976.88
1544,3,33832.408208,0.0,1,,49.39506243,1248.0,88.0,5.0,4433.45
1690,5,98669.365203,0.0,1,,28.22574996,2494.0,102.0,7.0,15565.01
1114,4,38579.682648,1.0,1,,42.33862494,1197.0,85.0,5.0,4972.65
602,8,9196.2908,1.0,1,,39.98647911,1591.0,121.0,5.0,5272.21
486,8,16155.646,1.0,1,,39.98647911,1497.0,117.0,7.0,5092.48
361,9,19886.978855,1.0,1,,42.33862494,1198.0,86.0,5.0,5092.48
447,6,21747.985,1.0,0,,42.33862494,1497.0,117.0,5.0,9226.37
779,10,32311.292,0.0,0,,28.22574996,2179.0,187.0,5.0,47629.64
450,9,6835.081,1.0,1,,39.98647911,1497.0,117.0,5.0,10184.96
1210,6,38525.002,1.0,0,,21.16931247,2997.0,231.0,5.0,8387.61
332,2,40472.378714,1.0,1,,30.57789579,1299.0,70.0,5.0,958.58
1667,4,44117.341,0.0,1,,30.57789579,2982.0,168.0,7.0,18273.01
915,5,31917.342786,1.0,1,,44.69077077,998.0,66.0,5.0,2696.02
1577,8,28769.4773,0.0,1,,32.93004162,1948.0,83.0,7.0,5811.42
418,3,37846.464868,1.0,0,,35.28218745,1497.0,116.0,5.0,7692.64
1325,2,58067.11995,0.0,1,,54.09935409,1461.0,63.0,5.0,2995.58
624,5,64622.584,0.0,0,,44.69077077,1582.0,126.0,5.0,6889.82
910,10,32311.292,1.0,1,,37.63433328,796.0,37.0,4.0,599.12
891,3,26718.331629,0.0,1,,35.28218745,2179.0,140.0,7.0,13803.61
1059,4,55923.39,0.0,1,,49.39506243,1248.0,88.0,5.0,5392.04
734,1,44738.712,1.0,0,,35.28218745,1396.0,98.0,5.0,5691.59
501,3,33753.494091,0.0,1,,44.69077077,1582.0,126.0,5.0,16224.03
1214,7,37052.35273,0.0,0,,30.57789579,2143.0,201.0,5.0,28050.56
1664,5,72079.03600000001,0.0,0,,28.22574996,2982.0,168.0,7.0,23065.93
1789,0,21126.614,0.0,0,,21.16931247,1984.0,181.0,5.0,23964.6
1195,4,43495.97,0.0,0,,32.93004162,2143.0,203.0,5.0,15576.99
341,2,49709.68,1.0,1,,23.5214583,2354.0,180.0,5.0,4780.94
359,10,68350.81,0.0,1,,58.80364575,1498.0,98.0,5.0,5571.77
1004,0,35078.878434,0.0,1,,65.86008324,1248.0,73.0,5.0,5571.77
1101,8,37282.26,1.0,1,,42.33862494,1197.0,85.0,5.0,3774.42
1625,4,34796.776,1.0,0,,32.93004162,1798.0,138.0,5.0,9885.4
794,1,39146.373,0.0,0,,25.87360413,4367.0,335.0,5.0,77884.95
1109,2,39146.373,0.0,1,,51.74720826,1248.0,74.0,5.0,5392.04
759,8,9351.63355,0.0,1,,37.63433328,1956.0,170.0,5.0,20969.03
1117,9,18268.928771,1.0,1,,47.0429166,1197.0,81.0,5.0,5164.37
463,7,15682.161298,1.0,1,,42.33862494,1199.0,88.0,5.0,7429.03
1762,7,36506.788992,1.0,1,,37.63433328,1198.0,73.0,5.0,3978.12
456,4,38525.002,1.0,0,,28.22574996,1799.0,130.0,5.0,4493.36
1641,1,82020.972,1.0,1,,37.63433328,1496.0,88.0,5.0,5631.68
606,2,31689.921000000002,1.0,1,,39.98647911,1591.0,121.0,5.0,7788.5
1682,5,115077.9092,0.0,1,,28.22574996,2494.0,102.0,8.0,8687.17
1058,3,38349.154007,0.0,1,,51.74720826,1598.0,118.0,5.0,10712.18
329,8,5527.716416,1.0,1,,44.69077077,1194.0,94.0,5.0,8795.01
937,4,10563.307,1.0,1,,49.39506243,1197.0,83.0,5.0,8267.79
477,9,19497.379238,1.0,1,,42.33862494,1199.0,88.0,5.0,7069.56
598,10,70836.294,0.0,0,,51.74720826,1582.0,126.0,5.0,8088.05
370,0,50331.051,0.0,1,,58.80364575,1498.0,98.0,5.0,4912.74
44,9,19262.501,0.0,0,,42.33862494,1968.0,147.0,5.0,32352.21
1471,9,21747.985,1.0,1,,35.28218745,1598.0,103.0,5.0,5392.04
8,8,37282.881371,0.0,0,,39.98647911,1968.0,174.0,5.0,17374.34
1085,6,46648.806454,0.0,1,,54.09935409,1248.0,74.0,5.0,6290.71
1515,8,49709.68,0.0,1,,51.74720826,1248.0,74.0,5.0,1437.88
1678,6,91559.01685,0.0,1,,28.22574996,2494.0,100.0,8.0,5931.24
1374,5,37282.26,0.0,1,,44.69077077,1461.0,108.0,5.0,8986.72
1218,8,4660.903871,1.0,0,,23.5214583,2996.0,333.0,4.0,57515.04
359,4,36039.518000000004,0.0,1,,58.80364575,1498.0,98.0,5.0,5332.12
1234,3,18191.878767000002,0.0,0,,25.87360413,2987.0,254.0,5.0,71474.42
1043,7,35439.273614,0.0,1,,54.09935409,1248.0,73.0,5.0,5248.25
990,7,25358.15051,0.0,1,,65.86008324,1248.0,88.0,5.0,9466.02
575,1,21914.512428,1.0,1,,0.0,1086.0,62.0,5.0,2252.67
109,9,50331.051,0.0,0,,42.33862494,,,,12581.42
946,3,21518.07773,1.0,0,,49.39506243,1197.0,83.0,5.0,8735.1
292,5,28037.502262,0.0,1,,54.09935409,1498.0,88.0,5.0,7189.38
890,2,78292.746,0.0,1,,37.63433328,2179.0,140.0,7.0,8028.14
930,6,39146.373,1.0,1,,44.69077077,796.0,46.0,5.0,1797.34
1286,7,20069.040558,0.0,0,,47.0429166,1496.0,113.0,4.0,28517.87
891,7,39325.327848,0.0,1,,35.28218745,2179.0,140.0,7.0,9310.25
577,3,26928.355027,1.0,1,,39.98647911,1086.0,62.0,5.0,3978.12
1109,7,28931.655131,0.0,1,,51.74720826,1248.0,74.0,5.0,5919.26
1176,4,21126.614,0.0,0,,47.0429166,2143.0,107.0,5.0,13180.53
1395,5,29825.808,1.0,1,,58.80364575,799.0,53.0,5.0,4073.98
1109,7,34960.196573,0.0,1,,51.74720826,1248.0,74.0,5.0,4996.62
1169,5,52232.44626,1.0,1,,39.98647911,993.0,60.0,5.0,1497.79
564,9,5592.339,1.0,0,,42.33862494,1197.0,82.0,5.0,6530.35
1541,6,49088.309,0.0,1,,49.39506243,1248.0,88.0,5.0,3103.42
884,10,54618.5109,0.0,1,,37.63433328,2179.0,140.0,7.0,14390.74
1077,4,45002.794675,1.0,1,,39.98647911,1197.0,85.0,5.0,2935.66
46,1,23612.098,0.0,0,,35.28218745,1968.0,174.0,5.0,34748.67
1262,5,66486.697,0.0,0,,32.93004162,2143.0,170.0,5.0,14366.78
437,4,31689.921000000002,1.0,0,,42.33862494,1497.0,117.0,5.0,9466.02
1687,10,86991.94,0.0,1,,28.22574996,2494.0,102.0,7.0,7488.94
169,10,29825.808,1.0,1,,42.33862494,1199.0,79.0,5.0,2156.81
462,9,19262.501,1.0,1,,42.33862494,1199.0,88.0,5.0,5871.33
1322,6,46637.000405,1.0,1,,42.33862494,1198.0,75.0,5.0,2696.02
979,3,31820.408910000002,1.0,0,,44.69077077,1373.0,91.0,5.0,10652.26
1664,9,54059.277,0.0,0,,28.22574996,2982.0,168.0,7.0,17973.45
228,8,10563.307,0.0,1,,61.15579158,1498.0,99.0,5.0,6770.0
1018,6,35418.147,0.0,1,,47.0429166,1248.0,88.0,7.0,8387.61
919,5,5822.24627,1.0,1,,51.74720826,796.0,47.0,5.0,3534.78
386,2,33073.092846,1.0,1,,44.69077077,1198.0,86.0,5.0,3954.16
625,5,74564.52,0.0,1,,37.63433328,1493.0,110.0,5.0,4193.8
408,6,46637.000405,1.0,1,,28.22574996,1493.0,100.0,5.0,2755.93
501,3,23144.205637,0.0,1,,44.69077077,1582.0,126.0,5.0,16403.77
1650,4,39767.744,0.0,1,,54.09935409,1364.0,67.0,5.0,3714.51
584,9,7456.452,1.0,1,,30.57789579,2359.0,198.0,5.0,15277.43
502,10,24953.016618,0.0,1,,44.69077077,1582.0,126.0,5.0,16475.66
463,2,6835.081,1.0,1,,42.33862494,1199.0,88.0,5.0,8088.05
1775,2,43502.18371,0.0,1,,47.0429166,1598.0,103.0,5.0,6290.71
887,9,50952.422,0.0,1,,37.63433328,2179.0,140.0,7.0,10484.51
868,7,35579.082089,0.0,1,,42.33862494,1493.0,100.0,7.0,10628.3
346,1,52195.164,1.0,0,,25.87360413,2354.0,142.0,5.0,7788.5
1014,10,104390.328,0.0,1,,47.0429166,1248.0,88.0,7.0,5392.04
866,5,45776.40157,0.0,1,,28.22574996,2696.0,162.0,7.0,14977.88
1664,4,55637.55934,0.0,0,,28.22574996,2982.0,168.0,7.0,20130.26
1018,5,53079.374933,0.0,1,,47.0429166,1248.0,88.0,7.0,10484.51
